Area_territoriale,Regione,Prov,Comune_ISTAT,Comune_cat,Sez,Comune_amm,Comune_descrizione,Fascia,Zona,LinkZona,Cod_Tip,Descr_Tipologia,Stato,Stato_prev,Compr_min,Compr_max,Sup_NL_compr,semester
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,20,Abitazioni civili,NORMALE,P,4200,6400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,13,Box,NORMALE,P,2200,3700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,9,Magazzini,NORMALE,P,750,1200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,5,Negozi,NORMALE,P,2600,4700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,5,Negozi,OTTIMO, ,4800,6800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,6,Uffici,OTTIMO,P,3200,4700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,18,Uffici strutturati,OTTIMO,P,3200,5200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,10,Laboratori,NORMALE,P,1200,1800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,20,Abitazioni civili,OTTIMO, ,6900,10000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,20,Abitazioni civili,NORMALE,P,5500,6800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,19,Abitazioni signorili,NORMALE, ,7200,9800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,19,Abitazioni signorili,OTTIMO,P,9900,12500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,13,Box,NORMALE,P,2800,4000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,1,Ville e Villini,OTTIMO,P,6200,8500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,9,Magazzini,NORMALE,P,750,1300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,5,Negozi,OTTIMO, ,4700,6800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,5,Negozi,NORMALE,P,3000,4600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,6,Uffici,OTTIMO,P,3900,5400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,18,Uffici strutturati,OTTIMO,P,4100,6200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,10,Laboratori,NORMALE,P,1000,1600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,20,Abitazioni civili,OTTIMO, ,6400,8500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,20,Abitazioni civili,NORMALE,P,4600,6300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,13,Box,NORMALE,P,2400,3700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,9,Magazzini,NORMALE,P,850,1400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,5,Negozi,NORMALE, ,2700,4000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,5,Negozi,OTTIMO,P,4100,7200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,6,Uffici,OTTIMO,P,2800,4300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,18,Uffici strutturati,OTTIMO,P,3000,5000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,10,Laboratori,NORMALE,P,1100,1600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,20,Abitazioni civili,OTTIMO, ,6200,8700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,20,Abitazioni civili,NORMALE,P,4000,6100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,13,Box,NORMALE,P,1700,3000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,9,Magazzini,NORMALE,P,700,1100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,5,Negozi,NORMALE,P,2600,3700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,5,Negozi,OTTIMO, ,3800,5300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,6,Uffici,OTTIMO,P,2700,3600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,18,Uffici strutturati,OTTIMO,P,3100,4000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,10,Laboratori,NORMALE,P,950,1550,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,20,Abitazioni civili,OTTIMO, ,6600,9400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,20,Abitazioni civili,NORMALE,P,4500,6500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,13,Box,NORMALE,P,2300,3800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,9,Magazzini,NORMALE,P,800,1200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,5,Negozi,NORMALE,P,2800,3700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,5,Negozi,OTTIMO, ,3800,5700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,6,Uffici,OTTIMO,P,3500,5200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,18,Uffici strutturati,OTTIMO,P,3700,5900,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,10,Laboratori,NORMALE,P,1100,1500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,OTTIMO, ,4100,5300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,NORMALE,P,2900,4000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,21,Abitazioni di tipo economico,NORMALE,P,2350,2700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,21,Abitazioni di tipo economico,OTTIMO, ,2800,3600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,13,Box,NORMALE,P,1500,2450,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,9,Magazzini,NORMALE,P,550,850,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,5,Negozi,NORMALE,P,1700,2600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,6,Uffici,OTTIMO,P,1750,2650,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,18,Uffici strutturati,OTTIMO,P,2000,3000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,8,Capannoni industriali,NORMALE,P,550,950,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,10,Laboratori,NORMALE,P,650,1100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,20,Abitazioni civili,OTTIMO, ,5700,8000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,20,Abitazioni civili,NORMALE,P,3800,5600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,21,Abitazioni di tipo economico,NORMALE,P,2900,3400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,21,Abitazioni di tipo economico,OTTIMO, ,3500,4000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,13,Box,NORMALE,P,2300,3600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,1,Ville e Villini,NORMALE,P,3300,5200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,1,Ville e Villini,OTTIMO, ,5300,7300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,9,Magazzini,NORMALE,P,850,1200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,5,Negozi,OTTIMO, ,3300,5200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,5,Negozi,NORMALE,P,2200,3200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,6,Uffici,OTTIMO,P,2400,3800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,18,Uffici strutturati,OTTIMO,P,2600,4300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,8,Capannoni industriali,NORMALE,P,600,850,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,10,Laboratori,NORMALE,P,700,1500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,20,Abitazioni civili,OTTIMO, ,4200,5500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,20,Abitazioni civili,NORMALE,P,3100,4100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,21,Abitazioni di tipo economico,NORMALE,P,2500,3000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,21,Abitazioni di tipo economico,OTTIMO, ,3100,3700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,13,Box,NORMALE,P,1550,2300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,9,Magazzini,NORMALE,P,450,900,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,5,Negozi,NORMALE,P,1500,2500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,6,Uffici,OTTIMO,P,2400,3100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,18,Uffici strutturati,OTTIMO,P,2450,3200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,8,Capannoni industriali,NORMALE,P,600,1000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D13,MI00000320,10,Laboratori,NORMALE,P,750,1200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,20,Abitazioni civili,OTTIMO, ,4300,6600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,20,Abitazioni civili,NORMALE,P,3300,4200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,21,Abitazioni di tipo economico,NORMALE,P,2800,3500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,21,Abitazioni di tipo economico,OTTIMO, ,3600,4200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,13,Box,NORMALE,P,1750,2800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,9,Magazzini,NORMALE,P,650,1000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,5,Negozi,NORMALE,P,1900,3700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,6,Uffici,OTTIMO,P,2100,3200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,18,Uffici strutturati,OTTIMO,P,2500,4000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,8,Capannoni industriali,NORMALE,P,600,1050,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,10,Laboratori,NORMALE,P,700,1300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,20,Abitazioni civili,OTTIMO, ,4000,5700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,20,Abitazioni civili,NORMALE,P,2850,3900,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,21,Abitazioni di tipo economico,NORMALE,P,2150,2750,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,21,Abitazioni di tipo economico,OTTIMO, ,2800,3300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,13,Box,NORMALE,P,1450,2500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,9,Magazzini,NORMALE,P,450,800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,5,Negozi,NORMALE,P,1950,3200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,6,Uffici,OTTIMO,P,2100,3000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,18,Uffici strutturati,OTTIMO,P,2400,3400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,8,Capannoni industriali,NORMALE,P,650,950,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,10,Laboratori,NORMALE,P,850,1250,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,20,Abitazioni civili,OTTIMO, ,4300,5600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,20,Abitazioni civili,NORMALE,P,3300,4200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,21,Abitazioni di tipo economico,OTTIMO, ,3300,3600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,21,Abitazioni di tipo economico,NORMALE,P,2900,3200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,13,Box,NORMALE,P,1600,2400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,9,Magazzini,NORMALE,P,600,1000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,5,Negozi,NORMALE,P,1900,2500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,5,Negozi,OTTIMO, ,2600,3500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,6,Uffici,OTTIMO,P,2100,3200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,18,Uffici strutturati,OTTIMO,P,2600,3500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,8,Capannoni industriali,NORMALE,P,650,950,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,10,Laboratori,NORMALE,P,800,1200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,20,Abitazioni civili,OTTIMO, ,4100,5100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,20,Abitazioni civili,NORMALE,P,2700,4000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,21,Abitazioni di tipo economico,OTTIMO, ,2900,3500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,21,Abitazioni di tipo economico,NORMALE,P,2450,2800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,13,Box,NORMALE,P,1400,2200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,9,Magazzini,NORMALE,P,550,950,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,5,Negozi,NORMALE,P,1500,2350,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,5,Negozi,OTTIMO, ,2400,3500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,6,Uffici,OTTIMO,P,2000,3100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,18,Uffici strutturati,OTTIMO,P,2600,3400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,8,Capannoni industriali,NORMALE,P,600,900,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,10,Laboratori,NORMALE,P,650,1150,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,20,Abitazioni civili,OTTIMO, ,4300,6300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,20,Abitazioni civili,NORMALE,P,3600,4200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,21,Abitazioni di tipo economico,OTTIMO, ,3400,4100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,21,Abitazioni di tipo economico,NORMALE,P,2500,3300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,13,Box,NORMALE,P,1800,3000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,9,Magazzini,NORMALE,P,600,900,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,5,Negozi,NORMALE,P,1750,2550,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,5,Negozi,OTTIMO, ,2600,3600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,6,Uffici,OTTIMO,P,1900,3200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,18,Uffici strutturati,OTTIMO,P,2200,3500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,8,Capannoni industriali,NORMALE,P,600,950,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,10,Laboratori,NORMALE,P,850,1450,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,20,Abitazioni civili,OTTIMO, ,3500,4500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,20,Abitazioni civili,NORMALE,P,2900,3400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,21,Abitazioni di tipo economico,OTTIMO, ,2850,3500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,21,Abitazioni di tipo economico,NORMALE,P,2100,2800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,13,Box,NORMALE,P,1500,2400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,9,Magazzini,NORMALE,P,400,700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,5,Negozi,NORMALE,P,1500,2200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,5,Negozi,OTTIMO, ,2300,3100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,6,Uffici,OTTIMO,P,1700,2200,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,18,Uffici strutturati,OTTIMO,P,2200,3100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,8,Capannoni industriali,NORMALE,P,550,900,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,10,Laboratori,NORMALE,P,550,950,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,20,Abitazioni civili,OTTIMO, ,4400,5500,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,20,Abitazioni civili,NORMALE,P,3300,4300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,21,Abitazioni di tipo economico,NORMALE,P,3000,3400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,21,Abitazioni di tipo economico,OTTIMO, ,3500,4000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,13,Box,NORMALE,P,1800,2400,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,1,Ville e Villini,NORMALE,P,3100,4000,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,1,Ville e Villini,OTTIMO, ,4100,5100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,9,Magazzini,NORMALE,P,450,600,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,5,Negozi,NORMALE,P,1050,1450,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,6,Uffici,OTTIMO,P,1650,2700,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,18,Uffici strutturati,OTTIMO,P,2300,3100,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,8,Capannoni industriali,NORMALE,P,550,800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,10,Laboratori,NORMALE,P,600,900,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D31,MI00004778,20,Abitazioni civili,OTTIMO, ,4400,5300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D31,MI00004778,20,Abitazioni civili,NORMALE,P,2800,4300,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D31,MI00004778,21,Abitazioni di tipo economico,NORMALE,P,2000,2800,L,2025-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D31,MI00004778,21,Abitazioni di tipo economico,OTTIMO, ,2850,3600,L,2025-2
